Meme ID,Language
28368963,en
28368968,en
28369011,en
28372093,es
28374650,en
28375638,es
28376730,tl
28377034,es
28377333,fi
28378352,en
28378665,so
28379319,ru
28379966,ru
28380108,ru
28380190,es
28380416,en
28380821,en
28382381,en
28383402,en
28384825,ru
28386353,ru
28386588,es
28386617,es
28386727,ru
28387164,es
28387253,ru
28387603,ru
28387801,en
28388239,uk
28388424,bg
28388677,bg
28389168,en
28389425,ru
28389596,es
28389685,es
28389746,es
28389767,es
28389778,es
28389798,es
28390103,uk
28390123,es
28390140,uk
28390676,et
28390732,en
28391237,ru
28391268,es
28391608,bg
28391634,bg
28391663,ru
28391866,en
28392582,es
28392591,es
28392593,en
28392646,en
28393254,ru
28395015,es
28395820,lv
28396477,fr
28396609,en
28396682,Could Not Detect
28396926,en
28397016,ru
28397468,ru
28397606,es
28397717,fi
28398141,pt
28398719,en
28398997,ru
28400025,de
28400344,ru
28400520,es
28400788,en
28401343,en
28401379,it
28401385,en
28403873,ru
28404497,nl
28404686,en
28405020,ru
28405670,es
28407200,es
28407330,es
28407418,es
28407786,en
28409405,en
28409558,pt
28409944,ru
28410052,id
28410790,es
28411775,de
28411835,de
28412264,es
28412446,en
28412586,so
28412737,es
28412871,es
28413157,en
28414227,es
28415162,hr
28415524,es
28415591,es
28415747,en
28417406,so
28418381,pt
28418884,en
28418958,es
28418979,de
28419094,de
28420555,en
28421473,es
28422037,it
28422654,en
28423848,es
28424248,af
28424293,en
28425483,es
28427047,es
28428278,en
28428794,es
28429722,it
28429751,es
28429911,en
28430929,es
28431661,en
28434053,en
28435478,en
28435711,es
28436128,et
28436239,pt
28437699,de
28438023,ru
28441051,ru
28442351,af
28442370,cy
28442742,ru
28443256,ru
28444347,en
28444600,ru
28444736,en
28445074,en
28445115,en
28445142,en
28445370,es
28445975,ru
28446120,en
28446833,pt
28447048,en
28447694,ru
28447879,ru
28448060,es
28449676,pt
28449836,es
28449952,hu
28450000,it
28450757,bg
28451321,es
28451506,en
28451661,uk
28452404,en
28452630,ru
28452633,ru
28452655,ru
28452908,es
28453180,ru
28453367,ru
28453741,Could Not Detect
28454305,en
28454514,en
28454601,ru
28454692,uk
28454872,ru
28454905,sl
28454947,ru
28454987,ru
28455035,ru
28455099,ru
28455130,es
28455150,mk
28455305,ru
28455400,ru
28455413,ru
28455523,ru
28455544,ru
28455587,ru
28455740,ru
28455790,ru
28456125,en
28456385,ru
28457556,es
28457674,es
28457939,en
28458840,ru
28459396,es
28459880,es
28460026,en
28460066,es
28460105,vi
28460128,ca
28461415,ru
28461617,en
28463834,en
28464377,it
28465019,en
28465093,pt
28465374,en
28465530,en
28466487,pt
28466917,ca
28466920,es
28466956,en
28467904,pt
28468121,en
28468799,en
28468804,de
28469717,es
28472241,so
28472564,es
28472629,es
28473326,es
28473383,en
28474191,pt
28475017,en
28475536,en
28476991,en
28476999,en
28477004,en
28479032,en
28479914,en
28481097,Could Not Detect
28481125,da
28482675,en
28483566,de
28483763,ru
28483835,en
28485777,en
28486171,es
28487090,en
28488013,en
28489092,en
28489248,en
28489517,en
28490190,en
28491021,en
28491041,es
28491194,ru
28491407,en
28492061,es
28492706,nl
28493669,en
28493777,en
28494084,nl
28494757,de
28495241,en
28495556,ru
28495682,en
28496703,en
28497381,bg
28497389,Could Not Detect
28497693,es
28497962,pt
28498187,en
28498340,en
28498600,en
28499932,es
28499960,sk
28500209,so
28500373,pl
28501261,en
28501360,ru
28502473,ru
28503248,en
28503489,bg
28503804,it
28504421,lt
28505137,hr
28505419,ru
28505433,en
28505562,ru
28505586,ru
28505939,bg
28506183,es
28506427,ru
28506806,en
28507777,en
28508223,ru
28508225,ru
28509040,Could Not Detect
28509224,tl
28509622,de
28509766,en
28509842,it
28509958,en
28510112,bg
28510182,en
28510406,de
28510441,ru
28510465,bg
28510669,ru
28510891,Could Not Detect
28511318,so
28511536,es
28511867,ru
28511928,ru
28511951,bg
28512146,ru
28512571,de
28512590,de
28512728,es
28514060,en
28515476,en
28515482,en
28515612,es
28516513,tr
28516543,es
28517972,en
28518968,ca
28520079,en
28520725,en
28521217,es
28521355,ru
28522833,en
28523210,es
28523624,nl
28524901,nl
28525642,en
28525646,en
28525992,en
28526272,en
28526470,es
28527321,en
28527624,en
28528527,el
28528563,el
28529704,en
28530525,es
28530985,ru
28531032,de
28531076,de
28531120,en
28531368,en
28531443,bg
28531800,it
28533167,so
28533558,en
28534252,ru
28534308,ru
28534335,mk
28534360,mk
28534716,es
28536366,es
28536507,pt
28536587,es
28537580,en
28538123,ru
28539088,ca
28539338,en
28540147,en
28540427,de
28540546,en
28540664,pt
28540741,en
28540876,de
28540934,vi
28541310,en
28541459,pt
28543127,en
28543296,es
28543843,en
28543985,sv
28544202,hu
28544301,es
28546594,en
28546607,en
28547199,vi
28547207,en
28547315,en
28547844,pt
28548053,pt
28550165,ru
28551275,en
28551371,es
28551771,en
28551931,en
28552386,so
28552407,so
28553732,en
28553954,es
28554251,en
28554820,en
28555193,cy
28555785,en
28556366,en
28556512,en
28556877,id
28556913,vi
28556956,en
28556995,en
28557560,ru
28557661,en
28557684,ru
28557694,en
28558783,ru
28558928,en
28559640,vi
28559671,lt
28559755,ru
28560181,Could Not Detect
28560333,en
28560343,en
28560458,es
28560501,es
28560755,es
28560809,pt
28561783,ru
28562143,en
28563931,ru
28564025,ru
28564062,ru
28564134,ru
28564204,en
28566193,en
28566209,en
28566235,en
28566237,en
28566257,ru
28567021,en
28567035,es
28567782,ru
28568383,pt
28569113,ru
28569227,ru
28570451,en
28571453,en
28571578,es
28571981,it
28572277,nl
28572518,es
28572782,da
28575039,ru
28575309,af
28575384,sw
28575913,es
28576070,pt
28576126,sk
28577162,en
28577423,pt
28577731,pt
28578965,ru
28579096,Could Not Detect
28579727,de
28580913,ca
28581436,en
28581922,es
28581996,en
28582023,sw
28582043,fi
28583038,it
28583073,pt
28584789,es
28584826,es
28584971,en
28585725,Could Not Detect
28586530,es
28587452,ru
28588830,de
28589187,ru
28589283,ru
28589480,en
28589900,en
28589911,es
28589948,en
28589958,en
28590380,es
28590743,en
28591169,cy
28591695,af
28593710,en
28595386,es
28595569,so
28595607,ru
28596123,es
28596454,en
28596619,en
28596886,es
28597031,en
28597566,es
28598358,en
28598611,es
28598698,es
28599624,it
28599908,en
28600960,es
28601084,Could Not Detect
28601719,da
28601794,en
28602295,en
28602408,es
28602470,en
28603985,Could Not Detect
28604311,pt
28605290,it
28606372,es
28606521,vi
28607024,so
28609355,pt
28610354,en
28611452,es
28611513,es
28612785,en
28613588,en
28613591,en
28613592,en
28613594,en
28613595,en
28613596,en
28613597,en
28613598,en
28613599,en
28613600,en
28613601,en
28613605,en
28613606,en
28613607,en
28614043,cy
28614480,en
28615875,en
28617875,tl
28618291,Could Not Detect
28618994,bg
28619324,de
28619462,en
28619727,ru
28620010,pt
28620579,en
28620610,en
28620625,en
28622345,ru
28622895,it
28624829,ru
28624928,es
28626253,ru
28626820,en
28627934,de
28629597,en
28630241,pt
28630409,ru
28630412,ru
28630702,es
28630850,en
28630990,mk
28631057,ru
28632579,fr
28633243,ru
28633484,es
28634082,en
28634861,ru
28635155,es
28635182,ru
28635211,en
28635335,fr
28635703,en
28636017,ru
28636804,hr
28637043,es
28637381,es
28637548,ru
28637872,ru
28638711,ru
28639435,ru
28639490,en
28639592,ru
28639593,en
28639764,es
28639959,so
28640072,pt
28641959,en
28643621,en
28643804,en
28643946,en
28644014,es
28644201,fr
28644770,en
28647148,en
28648109,en
28648244,es
28648347,es
28648673,de
28649054,so
28649532,it
28649932,fi
28650048,en
28650127,en
28650130,so
28650263,en
28650966,ru
28651075,en
28651741,en
28651956,en
28652713,ro
28653475,es
28656480,en
28656682,en
28657170,pt
28657589,en
28658129,pt
28658459,af
28660057,en
28660917,es
28661507,en
28661593,en
28661627,en
28661853,en
28661906,en
28662170,it
28663466,es
28663501,pt
28663502,es
28665344,en
28666615,en
28666672,en
28667540,es
28667967,en
28668491,ru
28668556,ru
28668974,en
28669568,fi
28669570,fi
28671005,en
28671348,id
28671680,en
28671776,en
28673015,en
28673452,en
28673531,so
28674098,en
28675408,en
28677002,en
28677127,en
28677223,Could Not Detect
28678658,ru
28678753,mk
28678756,ro
28678790,ru
28678964,ru
28679027,mk
28679760,en
28679854,en
28679991,en
28680010,ru
28680745,es
28680919,es
28680988,es
28681005,es
28681105,es
28681605,en
28681624,ru
28682424,cy
28682929,so
28683215,uk
28685428,en
28685460,vi
28685632,hr
28685844,ca
28686010,en
28686084,en
28686563,en
28686979,es
28687944,es
28688063,en
28688090,bg
28688133,bg
28688706,ru
28689479,es
28689624,en
28690203,en
28690325,pl
28691589,en
28692222,nl
28692793,en
28694122,es
28694151,en
28694476,nl
28695447,de
28696305,pt
28698516,en
28699831,ca
28700288,es
28701113,en
28701538,en
28702226,ca
28702781,es
28704565,fi
28705088,en
28706590,es
28706667,fr
28707413,pt
28707510,es
28707729,pt
28708975,es
28709339,en
28709992,es
28710037,en
28710361,en
28710456,en
28711284,it
28711584,en
28712644,es
28713455,ru
28713559,es
28713655,en
28713931,es
28715008,af
28715486,es
28716015,ru
28716513,de
28717782,id
28718637,en
28718697,uk
28719187,ru
28719537,id
28719653,id
28720238,en
28720290,id
28720597,id
28720844,en
28721821,ru
28722270,ru
28722358,ru
28725309,ru
28727003,en
28727391,ru
28727497,uk
28729715,en
28731565,ru
28732205,ru
28732935,pt
28733487,de
28734101,en
28734326,en
28734497,ru
28734899,ru
28735142,en
28735364,en
28736751,en
28737945,es
28738025,ru
28738042,it
28738331,it
28739972,pt
28742182,es
28742738,en
28743255,es
28743569,en
28743708,en
28743892,cy
28743956,af
28745242,pt
28746386,pt
28746698,en
28746985,ru
28747395,bg
28748092,en
28748373,en
28750939,pt
28751007,en
28751855,ru
28752126,de
28752906,en
28754873,it
28755266,fi
28755339,en
28755628,fr
28755711,ru
28755788,en
28755817,en
28756859,af
28756864,af
28758247,en
28758430,hu
28760526,ru
28760817,de
28761598,it
28761624,it
28763222,en
28763380,es
28763454,es
28763490,es
28764598,ru
28764735,sw
28764763,ru
28764791,en
28764793,en
28765497,es
28765891,en
28766165,en
28766477,en
28767451,en
28767522,de
28767689,en
28767779,en
28769173,en
28769555,en
28771565,it
28771641,ru
28771747,es
28771758,ru
28771851,ru
28771928,mk
28771947,ru
28771982,ru
28772152,en
28772923,ru
28773475,en
28773653,en
28774509,ru
28776206,id
28777402,en
28777556,en
28777761,es
28778104,en
28778667,ru
28778717,en
28779801,hr
28782233,es
28783320,ru
28783401,es
28783812,en
28783907,ru
28783936,pt
28783998,es
28784192,en
28784907,sl
28785245,ru
28787219,es
28788648,fr
28788726,es
28788848,nl
28788930,en
28789033,ru
28789934,ru
28790493,ru
28791571,en
28791575,pt
28791657,pt
28791859,es
28792190,nl
28792536,uk
28793242,uk
28793244,uk
28793341,Could Not Detect
28796110,de
28796498,es
28797230,mk
28798382,pl
28798729,en
28799192,uk
28800634,ru
28801512,en
28802660,en
28803366,es
28803906,en
28804671,es
28805114,es
28805469,es
28805655,es
28806693,tl
28808242,en
28809740,en
28809931,it
28811566,en
28812251,es
28812938,en
28813795,so
28814268,so
28814447,es
28814600,en
28815199,es
28815713,es
28815780,es
28815872,es
28817066,es
28819389,en
28821181,en
28821328,en
28821452,en
28821510,en
28821659,es
28822183,en
28822438,es
28822571,en
28822725,en
28822952,en
28823065,en
28823121,en
28823171,en
28823222,en
28823266,en
28823368,en
28824822,so
28827025,en
28827144,es
28827429,en
28827648,es
28829202,en
28829962,es
28830136,es
28830371,es
28831889,en
28832751,es
28832813,es
28833041,es
28833064,es
28834577,en
28835786,en
28836508,en
28837500,en
28837549,de
28837649,en
28837706,en
28838184,en
28838664,en
28840815,fr
28841007,ru
28841102,ru
28841127,mk
28842177,en
28843426,mk
28843439,mk
28845919,en
28846295,pt
28846907,pt
28847182,bg
28850242,es
28851536,en
28851907,es
28851914,es
28853029,es
28853127,ru
28853154,bg
28853441,ru
28853541,ru
28854716,es
28857842,ca
28857865,de
28858213,en
28858459,en
28860596,en
28860904,tl
28861279,de
28861319,en
28861348,en
28861390,de
28862996,pt
28863424,ru
28864795,es
28867311,es
28867942,en
28868486,en
28870731,pt
28871360,en
28871968,es
28872983,es
28874707,en
28874732,en
28875161,de
28875354,en
28875469,es
28875735,en
28877083,pt
28877306,es
28877693,en
28878175,en
28878196,en
28878579,en
28878733,es
28878762,es
28878765,en
28878926,en
28879108,en
28880005,es
28881549,en
28882229,id
28882706,es
28883923,en
28885114,lt
28885902,en
28886360,es
28888368,es
28888622,en
28888686,en
28888781,en
28888848,es
28888886,en
28888925,es
28890007,ru
28890213,en
28891175,en
28891553,en
28892016,es
28892552,es
28892763,es
28893112,es
28894129,ru
28894448,en
28894891,ru
28895247,es
28895303,es
28896226,sw
28897225,ru
28898059,sl
28899627,ru
28900908,en
28901443,de
28901876,ru
28902010,ru
28902083,ru
28902704,en
28903706,hu
28904223,da
28907146,bg
28910076,es
28910418,es
28910429,es
28911210,es
28911302,pt
28915665,ru
28916051,bg
28916870,es
28917042,en
28917079,pt
28917890,en
28919998,en
28920417,de
28920698,en
28921539,Could Not Detect
28921608,it
28922471,en
28923308,ca
28924072,en
28924645,ru
28925474,ru
28925588,es
28929406,en
28929809,es
28930528,es
28933393,es
28933458,es
28933494,es
28933835,es
28934098,tl
28934695,mk
28934780,pt
28934829,pt
28934874,ru
28934876,pt
28934949,pt
28935806,en
28937740,pt
28941927,it
28943996,en
28944023,en
28944906,en
28945370,en
28945428,en
28947092,en
28947405,es
28948527,en
28955151,en
28955590,vi
28959858,it
28960116,en
28960493,es
28961018,pt
28964154,en
28964665,en
28965048,es
28965256,es
28965358,es
28965385,es
28965806,no
28967289,en
28970741,Could Not Detect
28970765,en
28971074,en
28971879,en
28972773,en
28973528,en
28973652,en
28973730,es
28973752,pt
28973801,de
28974426,en
28975371,pt
28975558,pl
28975925,es
28975937,en
28977979,de
28978621,en
28979146,en
28979274,ru
28979450,de
28979846,es
28980379,en
28980408,es
28980433,ru
28980595,en
28981324,es
28982686,en
28982741,en
28982891,en
28982952,en
28984524,en
28985514,es
28986022,en
28986236,en
28986756,en
28987023,uk
28987337,en
28988316,vi
28988936,en
28988972,en
28989015,en
28989510,es
28989693,ru
28989910,vi
28990860,es
28990909,en
28991512,ru
28991706,es
28992392,en
28993574,pt
28998995,pt
28999028,en
28999904,es
29002610,es
29003508,es
29004631,pt
29007526,bg
29008019,es
29008229,en
29008282,bg
29008289,bg
29008556,id
29008710,es
29008822,es
29009035,ru
29009259,es
29009956,so
29009999,hr
29010270,es
29011399,pt
29011588,ru
29011856,en
29012165,pt
29014045,en
29016380,en
29018021,es
29018365,es
29020430,hu
29020838,es
29020855,es
29020858,es
29021664,en
29022396,en
29022422,en
29023519,en
29023731,es
29024465,it
29025323,pt
29025811,de
29025813,de
29026083,es
29026336,en
29026373,de
29026770,en
29027967,pt
29028086,es
29028477,de
29028600,en
29028942,hr
29029042,en
29030209,en
29030695,es
29030868,af
29030871,af
29034170,es
29035143,en
29035145,en
29035214,es
29036841,en
29038450,ru
29038481,en
29038507,ru
29038671,ru
29038700,ru
29039041,en
29039424,en
29039969,en
29040375,it
29041386,en
29041867,en
29043226,es
29043624,af
29044300,ru
29044324,ru
29044348,ru
29044871,tl
29044898,mk
29045019,ru
29045851,ru
29045909,mk
29047125,en
29047510,ru
29047550,en
29048127,en
29048230,ru
29048322,ru
29048478,ru
29048581,ru
29048588,ru
29048726,pl
29048810,nl
29050734,en
29051570,af
29051711,es
29051814,mk
29052517,bg
29052530,mk
29052611,en
29052886,ru
29053265,es
29054014,en
29054348,es
29055442,es
29055578,en
29056380,en
29057182,af
29057452,it
29057500,en
29058153,af
29058210,pt
29058641,en
29058715,fi
29058923,es
29059062,en
29059344,en
29060010,ru
29063593,en
29063811,es
29064721,en
29064940,fr
29065808,es
29065947,es
29066425,id
29066602,de
29066780,en
29066867,pt
29067268,en
29068065,it
29068519,ru
29069140,es
29069407,es
29070299,so
29070439,fr
29070493,cy
29073111,so
29073241,es
29073797,en
29074096,es
29074797,es
29074817,es
29076224,en
29076421,en
29077208,es
29077214,id
29079743,en
29080002,es
29080170,es
29080529,ru
29081600,ru
29081690,en
29082449,ru
29083679,en
29085493,en
29087460,tl
29087668,ru
29088563,tl
29088925,ru
29089697,en
29089721,de
29090668,ru
29090888,en
29091120,ru
29092060,sv
29093404,tl
29093828,cy
29094097,ru
29094473,en
29094727,en
29094926,es
29096170,en
29098729,en
29099634,hu
29100270,es
29100435,ru
29100461,bg
29101496,de
29103240,ru
29103862,af
29104076,en
29104234,es
29104262,en
29104790,es
29104826,en
29105295,es
29105845,es
29106138,en
29106222,ru
29106313,es
29106554,en
29107176,ru
29107177,ru
29107276,ru
29107277,ru
29107398,ru
29107450,it
29107988,ru
29108066,ru
29108783,ru
29108936,es
29110027,es
29110712,es
29111975,es
29113496,sv
29114177,ru
29114420,en
29115043,es
29115594,ru
29115771,no
29118696,sw
29119805,en
29120570,en
29120572,es
29121416,de
29122585,en
29122863,en
29123510,es
29123514,en
29123515,en
29123748,es
29124696,en
29124895,es
29126008,es
29126112,en
29126127,en
29127128,es
29128409,es
29128877,es
29129009,es
29129059,es
29129187,es
29129205,es
29129220,pt
29129242,es
29129265,es
29130390,pt
29130481,en
29131761,en
29133305,es
29133714,ru
29134370,ru
29134394,ru
29135816,af
29136022,es
29137655,ru
29137677,ru
29138136,ru
29138179,ru
29138186,ru
29138350,ru
29138466,it
29138820,ru
29139160,en
29140820,ru
29143421,en
29143458,en
29143909,en
29144184,bg
29144491,af
29144531,es
29144941,en
29145197,Could Not Detect
29145833,ru
29146467,en
29146793,pt
29147161,en
29147360,en
29147492,en
29147515,ru
29147670,en
29147671,en
29147672,en
29147781,es
29148232,en
29148928,en
29150058,en
29150123,en
29150975,en
29151277,sw
29151741,es
29151981,ru
29152871,es
29153574,ru
29154433,uk
29154492,ru
29154561,uk
29154609,uk
29154657,en
29154870,en
29155137,en
29155493,mk
29155686,en
29155719,pt
29155995,en
29156027,en
29157423,es
29163221,es
29163326,es
29163581,en
29163658,es
29165245,es
29166647,de
29168524,ru
29168715,en
29168759,de
29168895,es
29168941,pt
29169030,es
29169103,es
29169123,en
29169176,es
29169250,es
29169997,en
29170043,es
29170950,es
29170965,af
29171028,es
29171282,es
29171290,es
29171488,en
29171851,en
29171925,en
29173468,en
29173794,es
29174699,it
29174718,en
29175141,so
29178107,en
29178111,es
29178152,es
29179781,pt
29180347,es
29181642,pt
29181710,pt
29181807,ca
29182537,es
29184990,tl
29185199,es
29188144,ru
29188837,nl
29188881,nl
29189010,tr
2919,en
29190303,ru
29191122,en
29191320,ru
29191466,en
29191543,af
29192530,ru
29192698,ru
29193585,en
29194193,ru
29194685,en
29195290,en
29195587,en
29197956,ru
29197989,ru
29198525,en
29199195,ru
29199202,so
29199333,ru
29199450,en
29199476,nl
29199524,en
29199711,ru
29200185,ca
29200798,it
29200939,fr
29201661,ru
29202163,no
29202333,af
29203243,es
29203716,es
29203891,bg
29204208,de
29204320,de
29204856,ru
29205204,en
29205505,mk
29205559,en
29205885,bg
29208125,en
29208689,pl
29208696,de
29210550,ru
29210578,es
29214472,en
29215135,en
29216092,en
29217494,en
29218011,ru
29220300,pt
29220314,de
29220341,de
29220342,de
29223106,en
29224963,es
29225107,en
29225855,en
29229610,en
29230162,es
29230454,pt
29233750,uk
29233801,uk
29233943,ru
29234124,en
29234218,en
29235390,pt
29235433,pt
29235442,ru
29235526,pt
29239173,en
29239336,en
29239739,es
29244116,id
29244872,es
29245099,es
29246019,en
29246953,pt
29247063,en
29247087,en
29248289,en
29248371,es
29248420,es
29248443,en
29248470,en
29250758,en
29251321,en
29251936,en
29253751,en
29253770,pt
29254087,it
29254106,it
29255215,en
29255256,ca
29255999,so
29256419,sk
29256626,es
29256899,es
29257029,es
29257736,es
29259851,es
29260387,en
29261392,en
29261488,ru
29261552,en
29261804,es
29262163,hu
29262688,uk
29263738,ru
29264204,id
29265993,en
29266081,en
29266494,en
29268456,mk
29268638,ru
29270287,en
29271743,es
29272000,en
29275995,ru
29276187,ru
29276529,ru
29276848,de
29276863,ru
29277481,en
29277563,pl
29277645,da
29278048,es
29278167,en
29279429,en
29279448,en
29279908,en
29281093,es
29281565,ru
29281878,es
29282236,ru
29282267,en
29285890,en
29285926,es
29286200,en
29287101,en
29289230,ru
29291440,es
29292847,af
29294082,so
29295950,pt
29296147,pt
29297309,en
29297375,en
29297601,en
29297640,en
29297970,pt
29298377,nl
29300546,en
29300942,en
29301372,ca
29302347,es
29302385,es
29304918,pt
29305241,es
29305384,es
29305575,es
29306184,id
29306444,es
29307769,en
29308146,en
29310233,tl
29311896,en
29312422,es
29312510,en
29314546,en
29314866,en
29315837,de
29318045,en
29318361,fr
29319917,sw
29320429,pt
29320926,en
29321257,Could Not Detect
29322745,en
29322934,es
29323393,hu
29323684,pt
29324922,es
29324972,es
29324996,es
29325027,es
29325046,es
29325303,bg
29325948,en
29326575,en
29326584,en
29326778,es
29327982,pt
29329137,es
29329178,et
29329343,en
29331011,en
29331263,en
29331807,ru
29331864,ru
29332017,en
29332193,pt
29334456,ru
29334672,ru
29336058,bg
29338146,uk
29338148,uk
29338585,ru
29339149,ru
29342550,es
29343104,ru
29343551,en
29344431,ru
29344547,es
29345006,ru
29345301,es
29345748,es
29346724,mk
29347044,de
29347772,af
29348083,en
29350115,ru
29350130,ru
29350573,ru
29351185,pt
29352171,ru
29352952,en
29354431,en
29354581,Could Not Detect
29354739,en
29355154,vi
29355239,id
29355353,af
29355562,ru
29356031,en
29356039,en
29356045,ru
29356238,ru
29360554,es
29360567,en
29360576,en
29360658,en
29360720,bg
29360791,de
29360989,en
29361005,en
29361087,en
29361867,en
29362945,es
29363402,en
29363640,en
29363658,en
29365891,ru
29366164,ru
29367315,ru
29367815,ru
29368330,ru
29369197,en
29369628,ru
29374192,en
29374404,en
29374411,en
29374417,ca
29374526,es
29376187,de
29377709,es
29379258,en
29379445,en
29381160,en
29381625,en
29382755,en
29384735,ru
29387299,en
29388094,en
29389937,es
29392154,mk
29393570,es
29394794,en
29397426,en
29399687,en
29400336,ru
29400565,en
29401677,it
29402681,mk
29404031,es
29404776,es
29409558,es
29410794,ru
29412852,en
29413819,so
29413903,es
29415526,en
29417461,ru
29419334,es
29419690,sv
29420526,es
29420962,en
29422218,en
29422504,es
29423081,vi
29423088,vi
29423598,vi
29423767,en
29424643,en
29424645,en
29425427,it
29426411,en
29426841,en
29429934,en
29433613,es
29433760,en
29434311,en
29434981,es
29436114,en
29437671,en
29441303,pt
29441322,pt
29441485,es
29442079,en
29443582,ca
29443721,es
29444469,en
29445662,es
29446038,ca
29446255,ca
29449206,es
29449608,es
29449804,es
29451179,pl
29453636,en
29456245,ru
29456542,pt
29456983,pt
29457168,en
29457208,en
29459417,ru
29459604,ru
29460367,fr
29460377,nl
29461602,mk
29462941,pt
29465446,es
29466523,en
29466841,en
29468502,en
29470488,pt
29471157,pt
29473780,en
29473814,es
29473964,es
29474714,en
29475212,en
29475487,en
29476347,uk
29476353,uk
29476355,uk
29477589,hr
29478345,es
29478714,es
29480813,es
29481187,en
29481936,es
29484302,es
29484569,en
29485010,es
29485780,es
29486093,it
29487085,es
29488288,es
29488363,es
29489165,en
29490628,es
29490828,en
29491606,en
29493149,so
29494939,vi
29497253,uk
29497399,ru
29498241,en
29499167,pt
29499223,es
29499807,en
29500867,es
29500899,es
29503224,id
29503532,en
29503549,es
29506246,en
29506531,es
29506842,en
29507972,es
29508273,es
29508320,tl
29508339,es
29508428,pt
29508698,uk
29509307,en
29509399,et
29509426,ca
29511020,mk
29514049,en
29515770,hu
29515879,bg
29516337,ru
29517442,ru
29518956,vi
29519114,ru
29519242,ru
29519264,ru
29520006,ru
29520186,de
29521180,ru
29522133,es
29522224,es
29522497,es
29524386,sq
29524840,en
29526127,mk
29526334,en
29528454,no
29528596,en
29529418,es
29529850,it
29530414,sq
29530421,en
29530431,pt
29531117,ru
29531347,es
29531491,en
29531535,no
29533897,ru
29534189,es
29534587,vi
29537544,en
29540770,es
29540851,pt
29541003,en
29541169,en
29541336,it
29542966,af
29544467,bg
29544874,es
29545467,es
29545959,es
29546350,en
29548742,en
29549403,en
29549876,it
29551590,so
29551711,en
29552787,id
29555016,es
29555720,en
29555942,en
29556452,en
29556576,es
29556588,it
29556755,es
29561019,en
29561122,es
29561837,uk
29562043,es
29562120,es
29563059,en
29563545,en
29563585,it
29564459,vi
29565488,ru
29567717,ru
29568270,ru
29569418,it
29569509,it
29569510,it
29571668,ru
29572141,Could Not Detect
29572575,ru
29572998,ru
29575573,en
29575824,so
29576785,en
29577142,pt
29577153,pt
29577456,en
29577590,so
29577778,vi
29578179,es
29578992,ru
29580388,ru
29581872,de
29582450,es
29583204,it
29583860,en
29584541,da
29585343,es
29587771,en
29588676,ru
29588736,ru
29588791,es
29588819,ru
29589418,pt
29589579,es
29590789,en
29592703,es
29593016,cs
29593340,ca
29593471,ru
29595129,ru
29595148,ru
29595193,ru
29595252,ru
29595652,ru
29595853,en
29596075,en
29596089,en
29598395,en
29598766,vi
29599571,pt
29599794,et
29600442,es
29600489,en
29601793,en
29602791,en
29603579,es
29604201,en
29604213,en
29605110,en
29607340,en
29608588,af
29609032,en
29610127,es
29611381,en
29611397,en
29611495,bg
29611543,bg
29612003,bg
29612801,es
29612926,es
29614024,en
29614276,ro
29615322,es
29617293,af
29618287,es
29618802,en
29619155,es
29620305,en
29620387,sk
29620389,en
29620876,mk
29621223,en
29621371,ru
29621485,en
29625040,ru
29625756,en
29625833,hu
29626332,uk
29626841,en
29627722,ru
29627845,bg
29628179,mk
29628329,bg
29629195,ru
29629728,ru
29629733,en
29629818,ru
29629878,ru
29630015,en
29631087,ru
29631505,de
29632183,en
29632201,vi
29632356,en
29632365,vi
29633362,pl
29634095,es
29636010,ru
29636813,en
29637547,ru
29638285,sk
29638360,de
29638793,ca
29638867,en
29638910,pt
29639057,es
29640695,pt
29641793,id
29641833,so
29642552,pt
29642753,pt
29643468,en
29644529,en
29647017,ru
29647834,ru
29648149,en
29648258,ru
29648596,de
29648659,de
29649198,de
29649498,ru
29651387,mk
29651397,en
29656770,ru
29657275,sq
29657562,en
29659098,en
29660292,en
29660327,en
29660329,en
29660330,en
29660925,en
29661078,en
29661126,en
29661130,en
29661228,af
29661399,af
29661681,id
29661803,id
29661878,cy
29661897,so
29661932,cy
29661973,pt
29662375,de
29663369,es
29664359,en
29664499,en
29664786,es
29665243,en
29665555,es
29667858,en
29669380,es
29670323,en
29670325,es
29670346,en
29670901,en
29670966,ru
29674467,en
29674561,en
29676613,en
29678093,es
29678292,es
29678395,es
29679873,nl
29681159,it
29683218,en
29686862,es
29686927,es
29687024,en
29689481,es
29689717,es
29689801,es
29691575,bg
29692306,de
29692780,en
29693390,en
29694938,da
29695194,tr
29695232,ru
29695812,Could Not Detect
29695998,ru
29696677,en
29697410,en
29697484,tl
29697521,ru
29697669,ru
29697988,uk
29698039,es
29700044,ru
29700454,ru
29700738,ru
29701009,ru
29701633,id
29701639,id
29701745,en
29701843,en
29702452,es
29703377,en
29705131,en
29706017,en
29707262,en
29707579,lt
29707622,it
29707679,en
29708601,en
29709565,en
29712754,en
29713977,ru
29713992,ru
29714585,ru
29714590,ru
29717726,en
29718314,pt
29718343,en
29718522,id
29718702,en
29718901,en
29720896,es
29722233,en
29724405,es
29725162,en
29725312,en
29725945,es
29726244,ru
29726291,en
29726530,en
29727520,tl
29727552,en
29733081,en
29733412,ru
29733432,ru
29733505,ru
29735937,es
29736544,en
29738158,es
29738513,no
29738770,it
29739227,sq
29739262,sq
29739263,sq
29739306,sq
29739388,sq
